cond,kind,alpha,bt_version,ckpt,budget,opponent,seed,side,score,win,draw,loss,outcome,duration,damage_dealt,damage_taken,wez_time,surv_time,viol_deck,viol_over_g,viol_sep,mean_es
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10075,0,1.0,1,0,0,gun_kill,88.81258617983008,62.109820610299096,61.985334130757295,4.421765457663049,103.66468004399457,0.02122259865419194,0.017552312097122876,0.0,4406.074739039903
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10075,1,0.5,0,1,0,timeout,83.64359335722378,66.62034818356943,33.80327535453548,4.303374767807691,81.6732656531324,0.01758162849490896,0.011408351341406192,0.0,4598.144638834365
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10076,0,1.0,1,0,0,gun_kill,37.17329467508835,62.41508190414516,17.556239021017205,1.9886649824844982,82.91383839192903,0.015642013838207475,0.025730282931211424,0.0,4708.606162629626
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10076,1,1.0,1,0,0,gun_kill,94.53855477554269,68.72527968481619,23.90315700030674,0.39053657521838225,50.17906126241434,0.023927332440922745,0.03031314035384472,0.0,3172.4371882051714
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10077,0,1.0,1,0,0,gun_kill,43.671275759936975,6.472513556644022,13.267818266526099,4.143548776859236,88.78232507927393,0.01643450250998331,0.022060555091908806,0.0,3349.7153961096915
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10077,1,0.0,0,0,1,gun_kill,79.48388164883613,69.63136062495425,41.6820731249421,4.015300788260809,45.456193758882854,0.019464462123518114,0.026237868653430717,0.0,3642.9703349872
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10078,0,0.0,0,0,1,gun_kill,118.40266674204072,6.371725758143498,58.109280754874284,4.1153560157392635,31.70979096776383,0.02291725691384808,0.015704295296860044,0.0,4822.86867466733
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10078,1,0.0,0,0,1,gun_kill,36.5446389333029,96.59141286437698,78.13094055747577,7.485917011120739,67.20914338387396,0.009292730782572235,0.02614900392615389,0.0,5602.720663450376
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10079,0,1.0,1,0,0,gun_kill,54.04191667920671,22.073158968748952,13.476844598101746,0.8493432395410121,88.87027831735494,0.01582108782605166,0.005544264974918422,0.0,5400.88935793974
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10079,1,1.0,1,0,0,gun_kill,94.39053932820471,7.1091538242412655,82.98271478077936,0.8637294343784161,66.8646870062278,0.016924841550039024,0.01743738549942068,0.0,5528.20018022254
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10080,0,0.5,0,1,0,timeout,40.68494426903364,73.94075564488062,64.67060038349196,0.2434694880231234,82.77386086967935,0.018949150231579493,0.012347711820413757,0.0,4086.5103776916835
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10080,1,0.0,0,0,1,gun_kill,97.9790417451615,16.010777734062398,96.4953167525047,0.15695154670227218,85.57002160354926,0.023647937612546112,0.011205642930657683,0.0,5743.317652995071
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10081,0,0.0,0,0,1,gun_kill,82.10586517665895,94.00134574792877,37.67746913164003,1.6950577247337746,101.99365289779166,0.02600335177908062,0.026909497886413405,0.0,4401.636629760034
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10081,1,1.0,1,0,0,gun_kill,42.50778700280096,8.608549268377052,84.04172835010341,3.182441103395771,78.71155848187438,0.019834268173392202,0.016012921791857045,0.0,3763.9852550478163
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10082,0,1.0,1,0,0,gun_kill,114.81360188980017,82.91535638777161,4.888133040624776,4.545376465792702,74.30377441093061,0.025508046801593708,0.024233465406792096,0.0,5028.038004991651
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10082,1,1.0,1,0,0,gun_kill,53.46335477809863,80.71632803499472,16.084895617749005,4.017245104701136,100.65961116245495,0.023515929532124315,0.03157950383785413,0.0,5565.140923853472
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10083,0,0.0,0,0,1,gun_kill,68.16082907899172,7.970458930997171,26.420337639195857,0.7336269910215991,88.65504707494938,0.01527386721905336,0.013839993735627063,0.0,3895.6938477202884
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10083,1,0.5,0,1,0,timeout,117.56049208247467,27.34416877163095,50.27206350836567,0.7693613510329111,36.98164157017245,0.007598903926160349,0.02757820167548813,0.0,3236.382989079974
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10084,0,1.0,1,0,0,gun_kill,72.37106955174785,63.408725682726896,99.45905490332456,1.0337107549057674,54.184855238317525,0.024834684457642447,0.016642841153710092,0.0,5015.01980188015
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10084,1,0.0,0,0,1,gun_kill,48.42441179211073,30.84894504250677,88.91824514585913,5.318211014955485,71.78933169849785,0.021019733225842913,0.022219664872594674,0.0,3251.96878010223
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10085,0,1.0,1,0,0,gun_kill,83.57806937422632,51.99174251362304,65.29036971178259,0.6960215809945538,67.91412689068099,0.023187742519148007,0.009003118709986295,0.0,5405.783998314251
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10085,1,1.0,1,0,0,gun_kill,94.0291366613047,47.00178601087153,34.73257226702309,5.795094750020723,63.235838253232174,0.019741398374127302,0.010115386248353142,0.0,3514.2331809432458
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10086,0,0.5,0,1,0,timeout,74.17432358435923,11.993025402112334,94.94992195575463,1.8005433111638292,111.70141654289979,0.013988423565263022,0.0185747571180229,0.0,3782.685953755453
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10086,1,0.5,0,1,0,timeout,104.3953128736293,84.78899733739622,30.163956227593825,5.883423045580403,63.378069699509915,0.01809298588798455,0.025794154961931003,0.0,5971.008005045702
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10087,0,0.0,0,0,1,gun_kill,60.79960470222521,67.30247849892092,0.35021563959150015,2.6468457429993624,52.2540171225289,0.03015443852697116,0.015732361540230964,0.0,5179.978593969842
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10087,1,0.0,0,0,1,gun_kill,97.97511153174072,27.346417476664563,54.858999973287204,4.156264301543036,110.58706083447774,0.015126354280383437,0.019935154573504754,0.0,5374.071086142112
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10088,0,1.0,1,0,0,gun_kill,60.96174054975587,17.509776655272535,62.76585502856336,4.388957241585311,116.18041397802733,0.026334417721003055,0.017879410824491248,0.0,4046.0732210867727
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10088,1,0.0,0,0,1,gun_kill,44.1091119160569,34.78335962828988,93.15951066901475,7.691198251329187,108.66449917097219,0.020662670496810604,0.02372076303481117,0.0,4993.076833883988
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10089,0,0.0,0,0,1,gun_kill,102.38563792100703,20.697318416147148,0.38608032370964773,5.614105914486563,77.36653424690226,0.022371728985462455,0.02578564477527005,0.0,3141.59440605843
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10089,1,0.0,0,0,1,gun_kill,95.67552181894578,52.885123031604465,29.85302001119049,6.140239868865556,53.930875739455175,0.01929941866353958,0.020327545084348444,0.0,4352.50516243409
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10090,0,0.0,0,0,1,gun_kill,40.6488217316568,12.784896030423631,25.06158654782936,0.6773589309131518,119.57982999420904,0.02530878642083394,0.022076293504408886,0.0,3374.700367175312
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10090,1,1.0,1,0,0,gun_kill,92.81623186650884,71.15690123165213,45.7814792250242,2.959114967208678,33.232438174213996,0.02492017221023232,0.020730022175904243,0.0,3731.8172827701037
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10091,0,1.0,1,0,0,gun_kill,108.24188134922275,61.813885804796776,51.244839280015164,2.981288888987745,88.47453026310676,0.021657871019104675,0.02289503101855243,0.0,5227.3451875719475
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10091,1,1.0,1,0,0,gun_kill,85.9316004436797,76.68041387622135,46.623638491379225,0.23660581550742688,30.83246463667427,0.011113502359664112,0.017257028936207328,0.0,3868.783850764476
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10092,0,1.0,1,0,0,gun_kill,51.228122728866836,92.13115562232758,25.587914879853546,4.3254441725225785,90.63058591838029,0.03066895961262138,0.010811326297285116,0.0,3159.1864811702217
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10092,1,1.0,1,0,0,gun_kill,109.38486709856365,26.238662097683363,1.2097335322612701,5.842654472232732,53.98679150832314,0.01592857545612155,0.015246093726728718,0.0,5328.60949260461
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10093,0,0.0,0,0,1,gun_kill,85.30342897974086,26.494430653216916,67.55292554174306,7.803530712871957,63.75405474091747,0.022522710716207244,0.024587096945292052,0.0,3874.4188367142215
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10093,1,0.0,0,0,1,gun_kill,38.496062816410166,29.75840001088511,66.45211298188617,2.0218632665015033,77.86232746814122,0.020030482574023283,0.014495730551913333,0.0,3522.1449492285683
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10094,0,0.0,0,0,1,gun_kill,95.06580788204404,50.6111960658694,79.58800687822027,0.13781989499411917,109.83988547227968,0.022128699505827527,0.02739013733983916,0.0,3360.266492893882
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10094,1,0.0,0,0,1,gun_kill,87.80106447715823,27.8475858852004,79.08924161858215,1.109267351541698,116.18284953924363,0.023278161043649784,0.021802008171128182,0.0,5287.245445126338
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10095,0,1.0,1,0,0,gun_kill,109.71978378284724,20.52657680646689,51.029255296937535,6.723306891783098,48.97501170663675,0.02034703988496127,0.01705048684853342,0.0,3762.884998372864
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10095,1,0.5,0,1,0,timeout,58.39254450786581,29.544280151109792,49.43062519145271,7.620300334841631,71.01723671712367,0.026214013340789846,0.020189438192695253,0.0,5258.256279226891
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10096,0,1.0,1,0,0,gun_kill,56.299619399546785,20.87083093143789,67.61509767006332,3.5665659044394546,35.49905958412365,0.023298393663402802,0.017847163514915252,0.0,3463.658260260713
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10096,1,0.0,0,0,1,gun_kill,106.52499358382664,88.5894771810766,54.53388708748853,0.45337395321851925,104.73845555252424,0.02940486966426121,0.026378584351175908,0.0,4451.116488759833
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10097,0,0.5,0,1,0,timeout,57.304287087456885,58.72472524778608,61.36512992915934,2.3684146538136375,102.14257410231369,0.023150468461792875,0.023151867573338494,0.0,3831.4182850867132
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10097,1,1.0,1,0,0,gun_kill,54.470495400339,32.882659771363144,18.43793379565669,3.3019391246054814,38.20258470721608,0.020471861584297337,0.02218285994882241,0.0,4413.833928351345
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10098,0,1.0,1,0,0,gun_kill,39.548191262967855,75.13078830346191,4.680451251500672,2.1299329561405633,97.21345976125043,0.019170983210257495,0.01220713657818255,0.0,4777.265953001999
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10098,1,1.0,1,0,0,gun_kill,97.8338135858745,13.666075405702705,3.1456714815653486,6.649356329815706,62.87718687473779,0.015739930038059877,0.017860818633237678,0.0,3303.571267236767
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10099,0,0.5,0,1,0,timeout,84.85910544969327,40.799448471283625,52.48614439678549,0.6547982536645645,90.26784605695721,0.02367398633587444,0.01637686165153699,0.0,5147.083745900825
HYB-b1000000-a0.75,hybrid,0.0,-1,,-1,BT-v3,10099,1,0.0,0,0,1,gun_kill,58.518979645808116,97.84361890949627,76.65205373527003,2.0151037937480165,62.445651572425405,0.024837247342697488,0.01632664366100687,0.0,5451.362213894328
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10000,0,1.0,1,0,0,gun_kill,85.19581674110425,40.70108943720928,17.43201074217361,5.169812127474532,93.7788531712399,0.03437557319724679,0.04127391943989543,0.0,3367.961516683244
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10000,1,0.0,0,0,1,gun_kill,96.03446848349732,13.84856302416264,99.49828253019103,7.964834100740153,98.21609295862477,0.03654410071368483,0.04847190644012027,0.0,4291.536120942956
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10001,0,1.0,1,0,0,gun_kill,69.83031667460273,17.424292428253008,30.217811225912563,4.683066264013321,85.76032752402708,0.040557634851444535,0.025439148642365125,0.0,5955.493218620291
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10001,1,0.0,0,0,1,gun_kill,87.35947068246708,5.863056599205541,98.39575680503903,6.134307876968672,53.72780164310988,0.028603721280977906,0.02910651305977208,0.0,4321.542739232155
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10002,0,1.0,1,0,0,gun_kill,84.67552770104177,84.66278257199956,86.72575594039539,5.8966298890967295,84.28908930456353,0.02372652629575542,0.011448602555196277,0.0,5039.306751222135
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10002,1,0.0,0,0,1,gun_kill,53.859197241689884,10.997410635713612,14.197168903275637,4.231891381783426,37.196832886854516,0.02598828183980195,0.03668476584359453,0.0,5576.213916420424
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10003,0,0.0,0,0,1,gun_kill,74.05655403180089,69.68195172571451,41.950396957027856,7.622220173546893,101.04433289959188,0.042914685968795746,0.04765842685136341,0.0,5016.899354463179
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10003,1,0.0,0,0,1,gun_kill,93.50021060858825,25.11568077515114,41.26683123658063,7.145072742562692,39.190922943613316,0.01942884718313008,0.024079059105566784,0.0,3491.458312298443
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10004,0,0.0,0,0,1,gun_kill,105.03922919499377,18.127520612030924,19.893256116717872,2.1925241764734045,86.59034967963842,0.026386792514902176,0.0255558900775771,0.0,4656.560198185489
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10004,1,1.0,1,0,0,gun_kill,76.4778578968856,2.511268569931757,25.896119125255545,7.89140701580498,92.32142073836349,0.030256670317395373,0.013156858670186157,0.0,3428.5133928473238
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10005,0,0.0,0,0,1,gun_kill,68.97578989420886,76.3529514591388,51.784771443159215,6.351708115517402,62.1693946155768,0.04316126907964938,0.049451738984203235,0.0,3197.727074325962
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10005,1,0.5,0,1,0,timeout,111.81863147120617,60.7366790983446,16.794763386648416,3.95132186931842,84.79910842891746,0.037020469443416,0.02877865085681837,0.0,4044.1103672044683
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10006,0,0.0,0,0,1,gun_kill,61.70306575152385,85.74556552749542,1.2703784090934533,7.45620503929811,109.66893657776579,0.03550500068286294,0.018258125654331547,0.0,5989.291178220468
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10006,1,1.0,1,0,0,gun_kill,55.054259811839984,5.355048743583247,87.6471427857114,1.6989515878252712,106.67421388156897,0.03627280968831613,0.02235104695467933,0.0,4120.657028995281
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10007,0,0.0,0,0,1,gun_kill,97.06401351880109,88.78565938293713,14.244816518715108,3.601786467992371,37.63063755359194,0.05044767430594073,0.02454177080359756,0.0,3243.8291709917444
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10007,1,0.5,0,1,0,timeout,44.33981903566894,27.96735930701071,82.53901010143937,4.729623135417573,96.14209550060393,0.03832917179376242,0.05539537074851644,0.0,3387.428879274597
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10008,0,0.5,0,1,0,timeout,60.16719466636543,85.76881574821883,24.23299248441503,6.2698904413713015,99.2618340812302,0.015931152470110548,0.03643078426573759,0.0,5065.278980648158
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10008,1,0.5,0,1,0,timeout,119.80443018324465,18.538953100965106,13.156542110477954,0.5906500532335954,119.80932524549732,0.044656649208263746,0.03071914398428119,0.0,4486.349481335808
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10009,0,1.0,1,0,0,gun_kill,73.40488000708675,13.42506365397924,96.85873109548143,5.142093299126115,98.36355967339404,0.04084231971194765,0.03984401732203402,0.0,4534.078282983613
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10009,1,1.0,1,0,0,gun_kill,74.6650080739439,15.948414818189393,36.72243094845098,0.7280930193446764,78.64426586888533,0.034997396835438524,0.05254663392989724,0.0,4609.928624587248
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10010,0,1.0,1,0,0,gun_kill,95.83654969022818,45.98177645742597,23.634024027894217,2.7890080822254957,109.46343644808293,0.028319223741674414,0.03622707647564109,0.0,4018.4712542434613
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10010,1,1.0,1,0,0,gun_kill,103.65689466810748,2.7661637141685125,29.59822331958867,1.8320333339810686,34.99676962692049,0.043891889732433326,0.04247956568030828,0.0,5915.695944117664
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10011,0,0.5,0,1,0,timeout,53.654639002508546,42.191673007042084,60.905145311222874,7.114147819621797,37.128601231034914,0.040212531076855726,0.027187621057186685,0.0,4584.253294088723
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10011,1,0.5,0,1,0,timeout,45.23651447251268,62.795426380284944,20.784151501501636,1.4908090973356547,115.52150425575961,0.024078245369607204,0.02834848867953483,0.0,4961.491554980048
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10012,0,1.0,1,0,0,gun_kill,57.59928757073521,20.15847307269668,94.67313471246035,5.6675651271389516,32.70881494815409,0.051947113343049606,0.055255877909003714,0.0,3694.253691384551
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10012,1,1.0,1,0,0,gun_kill,36.503772150696356,63.92450976002698,7.943117471833472,7.879500627506373,45.245710572202164,0.03893401417555848,0.03184678223482035,0.0,5218.1005531093315
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10013,0,0.0,0,0,1,gun_kill,75.93578078435766,56.96570816094483,44.42358944825355,7.16332988608217,60.31249808778118,0.043718621230186355,0.0314942156644502,0.0,5861.47362506356
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10013,1,1.0,1,0,0,gun_kill,119.43204455141085,38.12825029760689,84.83331752368365,5.733989813567067,32.67053983092156,0.034706164159768044,0.024814294467439386,0.0,5082.932946876649
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10014,0,0.0,0,0,1,gun_kill,84.95664669632617,22.593335718616416,71.08715818932268,1.1655655393153292,55.53579221904337,0.03894654675656651,0.04158231906337847,0.0,3600.631367280397
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10014,1,0.0,0,0,1,gun_kill,90.76210448952529,32.99776379275961,46.64414650592597,0.8595127396659246,83.21200956959512,0.029701154338462654,0.03920198553916334,0.0,4009.6537037718617
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10015,0,0.5,0,1,0,timeout,98.4086307283024,33.25015759080882,84.54178801935016,6.564374853408809,94.99428522208949,0.039875357316292624,0.034901797478553195,0.0,3973.1506382712614
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10015,1,1.0,1,0,0,gun_kill,44.95755055774125,63.597598342651054,43.50473566275734,1.7820087115396577,51.818228325353274,0.05018068361493753,0.04628917401190239,0.0,3418.2297270993117
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10016,0,1.0,1,0,0,gun_kill,31.33359103450024,59.86862385814763,23.367798628722667,0.01698003551248295,61.1806389625225,0.038222771888709206,0.05330246896248125,0.0,5225.121021442203
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10016,1,0.0,0,0,1,gun_kill,34.373862409686005,71.94774631268535,91.11878432342164,3.505386998102206,67.02092845157934,0.02040682621584468,0.04568736012292885,0.0,3104.9245309940848
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10017,0,0.0,0,0,1,gun_kill,72.9563330641862,69.23808199729802,33.37465197825962,4.253341346501906,52.3162397834769,0.038213206681187384,0.04340582115218866,0.0,4417.747291374235
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10017,1,0.0,0,0,1,gun_kill,58.18492551997721,80.55436684254414,42.745951730334184,0.37348747977703667,68.40797368548863,0.028888131496183578,0.032821451697019104,0.0,4183.114748195044
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10018,0,0.5,0,1,0,timeout,104.02043841175497,34.99848908782385,95.50210845255705,3.437579439660211,111.4622121764775,0.04665405967537034,0.044537286292678904,0.0,5997.389676552799
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10018,1,1.0,1,0,0,gun_kill,66.3086999596355,25.582568042555522,9.926034439073616,0.6014091827115893,46.9859669220229,0.03171976368166089,0.03713467454450116,0.0,4635.712229696215
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10019,0,1.0,1,0,0,gun_kill,89.52282636369489,66.71339980863192,32.97267782840194,7.756264968267926,63.74457012423474,0.02672103319910936,0.029331962660288625,0.0,3582.9998237811546
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10019,1,0.0,0,0,1,gun_kill,81.44126770130782,79.55309803261892,22.692673433829558,0.5408331756659592,88.23467208455037,0.03490401347430811,0.033621968482948225,0.0,3053.4815231084162
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10020,0,0.0,0,0,1,gun_kill,58.34179093501923,15.91110989010599,80.30989538294489,5.260428134439169,35.43063613740138,0.030074124658987563,0.022145567129368764,0.0,5329.161077348757
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10020,1,1.0,1,0,0,gun_kill,61.80711512860776,18.206557890322916,19.067800570465554,7.960024242547483,67.52576201489997,0.04497180296130997,0.03426087919988702,0.0,3482.465111836846
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10021,0,0.5,0,1,0,timeout,59.78526328667792,56.07187729023704,1.2130516763821153,6.73642897873157,118.72882320763239,0.0268319330684164,0.02664543512819108,0.0,3512.330829071925
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10021,1,0.0,0,0,1,gun_kill,64.53470620439626,16.74392239199075,90.60481042510223,6.022914025419955,118.00381858034918,0.03188193917412866,0.0338001615957971,0.0,4446.637390389116
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10022,0,0.0,0,0,1,gun_kill,60.219024298863516,56.79736479787035,92.85955532002255,7.640085280456437,69.1956108587971,0.029733211764142432,0.02494226473329373,0.0,3215.127749887016
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10022,1,1.0,1,0,0,gun_kill,88.50780407026869,54.73441165341626,53.13983206017156,7.830357175126126,63.707913775898184,0.031135521947111684,0.03891227873830448,0.0,3000.558547414888
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10023,0,0.5,0,1,0,timeout,67.57101971621097,4.228099685805398,55.43383453064313,4.965082239767995,91.72073015903638,0.04121056664602168,0.03497834489959455,0.0,4886.577693069881
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10023,1,0.0,0,0,1,gun_kill,96.85608904179978,87.03841503712955,57.62363975214573,0.5866843342529338,80.41302299416728,0.04551718311908867,0.035243393317944606,0.0,4217.520230223343
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10024,0,0.0,0,0,1,gun_kill,50.22337244222837,25.343090405053193,11.684839505695965,0.7827034513312201,74.50811170900826,0.013401195772190018,0.02456838692988127,0.0,3185.479520320766
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10024,1,1.0,1,0,0,gun_kill,78.04166549703683,51.37503280694033,60.542091904847126,2.7059751992747714,79.76541876621397,0.03852167941357984,0.04044453839663204,0.0,4603.11283692201
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10025,0,0.0,0,0,1,gun_kill,108.3160353266667,83.94963115831351,66.00788082806555,2.804849706523564,53.69464307029078,0.032639439924257704,0.03224133297741237,0.0,4694.822271132038
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10025,1,0.0,0,0,1,gun_kill,46.042507645921226,54.52084230012319,40.23556015964442,6.449015946902182,52.556820793478636,0.0363633031853741,0.04114827458742607,0.0,4993.129126673315
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10026,0,0.5,0,1,0,timeout,43.78973351705223,96.38278193926891,48.700771649473275,6.086290591201479,46.933767000846416,0.03295793343906761,0.03251377269761404,0.0,4805.888891986389
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10026,1,0.5,0,1,0,timeout,32.630286553745776,31.112122479665082,39.647439917292225,4.918501517173388,50.58647352052547,0.038674054715087586,0.03440526524823327,0.0,3609.83711637588
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10027,0,0.5,0,1,0,timeout,73.43424972003044,22.637301576550286,93.12166938108632,2.7839719484780465,90.7038161653204,0.024806464901404226,0.03575958275072803,0.0,4124.881351765978
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10027,1,1.0,1,0,0,gun_kill,46.60452901252482,30.141649771421818,76.59137658439857,7.201392540656002,34.82858287079094,0.029748907658705907,0.03365710479546044,0.0,4753.409218638002
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10028,0,1.0,1,0,0,gun_kill,90.83132531646632,62.731611737054,71.04183779212252,7.858404284569066,52.30548077172662,0.010748130758930937,0.03450405926776004,0.0,4658.415184330932
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10028,1,1.0,1,0,0,gun_kill,70.74158575026826,68.80308507508147,74.1224030707738,3.1051349898751575,46.522683726783434,0.03179996805048617,0.02119701656274826,0.0,5960.921381153089
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10029,0,0.0,0,0,1,gun_kill,56.065902552842104,75.82661444899652,69.96992805259555,1.7324717422425637,65.1066902972537,0.050514592106010524,0.03828697114786367,0.0,4331.801478920981
RL-b1000000-a1.00,rl,0.0,-1,,-1,BT-v2,10029,1,0.0,0,0,1,gun_kill,92.13040518153949,64.98640129603217,48.61692176112972,2.866917943608682,75.62875104930366,0.04846552294473511,0.03691705033056302,0.0,4027.151959522609
